Order ID,Party ID,Product ID,Order Date,Order Status,Order Value ($),Order Qty
ORD-40367,CUST-10551,PROD-11089,2024-09-03,Delivered,24812,19
ORD-40368,CUST-10237,PROD-11293,2025-07-01,Shipped,8446,42
ORD-40369,CUST-10987,PROD-11188,2025-07-27,In Progress,17029,17
ORD-40370,CUST-10459,PROD-11762,2025-01-11,In Progress,21599,26
ORD-40371,CUST-10618,PROD-11781,2025-03-26,Delivered,2526,31
ORD-40372,CUST-10513,PROD-11487,2024-11-21,In Progress,6807,19
ORD-40373,CUST-10129,PROD-11084,2024-11-24,Delivered,12474,25
ORD-40374,CUST-10312,PROD-11063,2025-08-10,Delivered,8908,40
ORD-40375,CUST-10373,PROD-11483,2025-02-06,Delivered,15544,12
ORD-40376,CUST-10955,PROD-11206,2025-05-20,Shipped,17974,7
ORD-40377,CUST-10321,PROD-11934,2025-02-18,Cancelled,23054,27
ORD-40378,CUST-10727,PROD-11344,2025-04-25,In Progress,20835,3
ORD-40379,CUST-10259,PROD-11898,2025-04-26,In Progress,17551,49
ORD-40380,CUST-10178,PROD-11208,2024-12-05,Shipped,2779,48
ORD-40381,CUST-10544,PROD-11008,2025-03-06,Cancelled,16145,1
ORD-40382,CUST-10899,PROD-11871,2025-01-06,Delivered,14648,2
ORD-40383,CUST-10912,PROD-11517,2025-04-04,Shipped,24384,27
ORD-40384,CUST-10824,PROD-11361,2024-09-13,Shipped,4679,18
ORD-40385,CUST-10719,PROD-11311,2025-02-12,Delivered,16411,41
ORD-40386,CUST-10818,PROD-11467,2024-11-07,Shipped,3671,40
ORD-40387,CUST-10418,PROD-11069,2025-02-14,Cancelled,15154,14
ORD-40388,CUST-10240,PROD-11781,2025-01-19,Returned,19307,22
ORD-40389,CUST-10388,PROD-11607,2024-11-22,Delivered,10499,32
ORD-40390,CUST-10943,PROD-11167,2025-02-20,Cancelled,24271,49
ORD-40391,CUST-10235,PROD-11005,2024-11-03,Shipped,4152,44
ORD-40392,CUST-10414,PROD-11651,2024-10-15,Shipped,7976,33
ORD-40393,CUST-10434,PROD-11722,2025-02-02,Cancelled,19219,26
ORD-40394,CUST-10667,PROD-11254,2025-03-05,Returned,14634,41
ORD-40395,CUST-10816,PROD-11778,2024-11-23,Shipped,17448,35
ORD-40396,CUST-10952,PROD-11859,2024-11-16,Cancelled,1751,35
ORD-40397,CUST-10291,PROD-11628,2024-12-14,In Progress,12406,1
ORD-40398,CUST-10186,PROD-11873,2024-09-15,In Progress,23719,9
ORD-40399,CUST-10667,PROD-11627,2025-05-05,Returned,2476,9
ORD-40400,CUST-10498,PROD-11539,2025-03-18,Cancelled,9424,13
ORD-40401,CUST-10670,PROD-11870,2024-12-22,Delivered,4870,5
ORD-40402,CUST-10569,PROD-11041,2024-11-20,Cancelled,12554,42
ORD-40403,CUST-10184,PROD-11323,2025-08-07,Delivered,1563,33
ORD-40404,CUST-10300,PROD-11946,2024-09-29,Returned,22550,12
ORD-40405,CUST-10308,PROD-11980,2024-11-05,Returned,1952,33
ORD-40406,CUST-10223,PROD-11865,2025-06-18,Returned,2344,26
ORD-40407,CUST-10876,PROD-11688,2025-08-20,Delivered,11762,27
ORD-40408,CUST-10278,PROD-11089,2025-07-03,Cancelled,4116,30
ORD-40409,CUST-10878,PROD-11917,2024-12-30,Delivered,5801,7
ORD-40410,CUST-10651,PROD-11067,2024-11-02,In Progress,24772,5
ORD-40411,CUST-10591,PROD-11433,2024-10-17,Delivered,13067,30
ORD-40412,CUST-10526,PROD-11793,2025-07-15,Delivered,2553,9
ORD-40413,CUST-10038,PROD-11400,2025-07-31,Cancelled,1668,18
ORD-40414,CUST-10626,PROD-11395,2025-08-19,Cancelled,5176,45
ORD-40415,CUST-10063,PROD-11727,2025-05-09,Cancelled,10092,42
ORD-40416,CUST-10092,PROD-11207,2025-06-03,Returned,2818,25
ORD-40417,CUST-10757,PROD-11374,2024-11-23,Shipped,17168,38
ORD-40418,CUST-10738,PROD-11561,2025-02-08,Cancelled,21655,31
ORD-40419,CUST-10338,PROD-11162,2025-03-15,Shipped,10442,18
ORD-40420,CUST-10247,PROD-11828,2025-08-22,Returned,11209,14
ORD-40421,CUST-10660,PROD-11370,2025-08-22,Shipped,2048,1
ORD-40422,CUST-10131,PROD-11670,2025-01-31,Delivered,17025,34
ORD-40423,CUST-10999,PROD-11862,2024-11-15,Shipped,6066,9
ORD-40424,CUST-10447,PROD-11015,2024-10-26,Delivered,2088,39
ORD-40425,CUST-10195,PROD-11252,2025-05-19,Delivered,13159,39
ORD-40426,CUST-10956,PROD-11083,2025-01-26,Returned,11721,17
ORD-40427,CUST-10788,PROD-11549,2025-02-26,Cancelled,10711,20
ORD-40428,CUST-10543,PROD-11674,2025-03-07,In Progress,13740,43
ORD-40429,CUST-10693,PROD-11142,2025-03-29,Returned,6525,4
ORD-40430,CUST-10758,PROD-11290,2024-09-22,Returned,3495,5
ORD-40431,CUST-10074,PROD-11974,2025-01-26,Shipped,18847,10
ORD-40432,CUST-10522,PROD-11970,2025-01-26,Returned,11087,26
ORD-40433,CUST-10458,PROD-11191,2024-11-28,Shipped,21059,15
ORD-40434,CUST-10339,PROD-11388,2025-04-05,Cancelled,6648,29
ORD-40435,CUST-10480,PROD-11179,2025-07-17,Cancelled,13990,47
ORD-40436,CUST-10297,PROD-11748,2024-09-12,Cancelled,11932,40
ORD-40437,CUST-10069,PROD-11597,2024-11-21,Cancelled,2053,20
ORD-40438,CUST-10513,PROD-11902,2024-12-15,In Progress,13915,14
ORD-40439,CUST-10216,PROD-11978,2024-10-28,Shipped,13460,25
ORD-40440,CUST-10298,PROD-11286,2025-06-06,In Progress,2069,30
ORD-40441,CUST-10030,PROD-11319,2024-11-17,Delivered,22173,15
ORD-40442,CUST-10829,PROD-11080,2025-07-06,Delivered,2841,33
ORD-40443,CUST-10781,PROD-11307,2024-10-25,In Progress,10979,34
ORD-40444,CUST-10762,PROD-11955,2024-11-23,Returned,11256,26
ORD-40445,CUST-10103,PROD-11473,2024-12-14,Shipped,8026,10
ORD-40446,CUST-10229,PROD-11179,2025-07-31,Delivered,8727,13
ORD-40447,CUST-10294,PROD-11147,2024-10-13,Cancelled,2876,35
ORD-40448,CUST-10754,PROD-11946,2025-01-02,In Progress,19987,43
ORD-40449,CUST-10603,PROD-11487,2024-11-25,Shipped,19079,2
ORD-40450,CUST-10917,PROD-11019,2024-11-16,Cancelled,10813,6
ORD-40451,CUST-10846,PROD-11940,2025-07-03,Cancelled,15122,6
ORD-40452,CUST-10257,PROD-11670,2025-01-19,In Progress,18836,37
ORD-40453,CUST-11000,PROD-11165,2025-04-12,Cancelled,20465,17
ORD-40454,CUST-10487,PROD-11270,2025-05-29,In Progress,10525,7
ORD-40455,CUST-10260,PROD-11479,2024-12-27,Cancelled,20609,9
ORD-40456,CUST-10011,PROD-11371,2025-02-18,Returned,14312,37
ORD-40457,CUST-10195,PROD-11569,2025-07-02,In Progress,20550,31
ORD-40458,CUST-10441,PROD-11312,2024-11-30,Returned,20298,14
ORD-40459,CUST-10089,PROD-11600,2024-09-27,Delivered,9254,45
ORD-40460,CUST-10914,PROD-11568,2024-10-23,Returned,20329,43
ORD-40461,CUST-10745,PROD-11198,2025-01-03,Cancelled,22164,47
ORD-40462,CUST-10137,PROD-11799,2024-10-03,Returned,7715,50
ORD-40463,CUST-10053,PROD-11599,2025-07-17,Returned,13417,15
ORD-40464,CUST-10327,PROD-11723,2024-12-11,Cancelled,18331,5
ORD-40465,CUST-10205,PROD-11540,2024-09-14,Delivered,22910,24
ORD-40466,CUST-10468,PROD-11997,2025-04-15,Delivered,23079,12
ORD-40467,CUST-10958,PROD-11653,2024-12-05,Delivered,7991,17
ORD-40468,CUST-10886,PROD-11062,2024-12-17,Cancelled,18613,3
ORD-40469,CUST-10038,PROD-11110,2024-09-30,Delivered,16319,32
ORD-40470,CUST-10501,PROD-11749,2025-02-18,Shipped,14885,45
ORD-40471,CUST-10690,PROD-12000,2025-04-24,Shipped,14970,15
ORD-40472,CUST-10903,PROD-11456,2025-06-12,Shipped,10835,42
ORD-40473,CUST-10644,PROD-11178,2025-05-11,Delivered,13917,46
ORD-40474,CUST-10192,PROD-11080,2025-01-21,In Progress,18112,9
ORD-40475,CUST-10738,PROD-11556,2025-07-11,In Progress,19230,27
ORD-40476,CUST-10980,PROD-11362,2024-09-07,Delivered,4057,30
ORD-40477,CUST-10140,PROD-11865,2025-01-09,In Progress,16668,23
ORD-40478,CUST-10039,PROD-11718,2024-10-29,Cancelled,1081,23
ORD-40479,CUST-10910,PROD-11069,2024-11-27,In Progress,9930,47
ORD-40480,CUST-10553,PROD-11424,2025-01-13,Shipped,22268,3
ORD-40481,CUST-10346,PROD-11723,2025-05-01,Returned,21955,11
ORD-40482,CUST-10003,PROD-11561,2025-01-25,In Progress,8522,4
ORD-40483,CUST-10067,PROD-11920,2025-07-08,Delivered,23355,16
ORD-40484,CUST-10775,PROD-11392,2025-08-02,In Progress,23140,3
ORD-40485,CUST-10329,PROD-11947,2025-01-02,Delivered,21321,36
ORD-40486,CUST-10732,PROD-11176,2025-03-30,In Progress,20442,34
ORD-40487,CUST-10639,PROD-11954,2025-03-04,Returned,3558,37
ORD-40488,CUST-10227,PROD-11356,2024-12-28,Delivered,1240,4
ORD-40489,CUST-10886,PROD-11735,2025-06-12,In Progress,7167,42
ORD-40490,CUST-10384,PROD-11639,2025-06-01,Shipped,18169,34
ORD-40491,CUST-10244,PROD-11766,2024-12-27,Returned,16978,43
ORD-40492,CUST-10555,PROD-11878,2025-05-24,Returned,16196,50
ORD-40493,CUST-10665,PROD-11908,2025-02-24,Cancelled,24401,4
ORD-40494,CUST-10426,PROD-11146,2025-02-05,In Progress,24895,47
ORD-40495,CUST-10262,PROD-11145,2025-03-22,Cancelled,18570,37
ORD-40496,CUST-10505,PROD-11954,2025-02-20,Shipped,4622,40
ORD-40497,CUST-10356,PROD-11697,2024-10-30,Shipped,10485,6
ORD-40498,CUST-10510,PROD-11963,2025-05-24,Cancelled,13474,20
ORD-40499,CUST-10350,PROD-11465,2025-07-05,Shipped,12964,6
ORD-40500,CUST-10596,PROD-11267,2025-05-23,Shipped,6931,47
ORD-40501,CUST-10202,PROD-11786,2024-12-31,Cancelled,20062,38
ORD-40502,CUST-10251,PROD-11861,2024-12-01,Returned,20591,45
ORD-40503,CUST-10006,PROD-11112,2025-07-29,Returned,10043,31
ORD-40504,CUST-10815,PROD-11283,2024-11-22,Cancelled,22948,36
ORD-40505,CUST-10626,PROD-11857,2025-05-25,Cancelled,16083,20
ORD-40506,CUST-10963,PROD-11972,2024-10-16,Cancelled,8539,11
ORD-40507,CUST-10667,PROD-11965,2024-10-14,Returned,1047,43
ORD-40508,CUST-10307,PROD-11876,2024-10-15,Returned,13920,32
ORD-40509,CUST-10336,PROD-11447,2024-12-12,Returned,1912,13
ORD-40510,CUST-10929,PROD-11062,2025-07-14,Shipped,18899,2
ORD-40511,CUST-10539,PROD-11939,2024-11-28,In Progress,23142,14
ORD-40512,CUST-10248,PROD-11961,2025-06-11,Shipped,1028,10
ORD-40513,CUST-10819,PROD-11329,2024-09-07,Returned,16826,27
ORD-40514,CUST-10780,PROD-11713,2024-11-05,In Progress,8027,46
ORD-40515,CUST-10207,PROD-11472,2024-09-05,In Progress,8462,19
ORD-40516,CUST-10531,PROD-11297,2025-05-27,In Progress,17690,41
ORD-40517,CUST-10142,PROD-11271,2025-05-03,Shipped,5906,24
ORD-40518,CUST-10826,PROD-11410,2024-09-07,Shipped,18601,13
ORD-40519,CUST-10222,PROD-11159,2024-12-23,Shipped,20877,9
ORD-40520,CUST-10344,PROD-11678,2025-08-30,Returned,20552,21
ORD-40521,CUST-10683,PROD-11040,2025-03-18,Shipped,11780,7
ORD-40522,CUST-10057,PROD-11434,2024-09-13,Cancelled,16430,17
ORD-40523,CUST-10955,PROD-11154,2025-01-25,Shipped,20274,25
ORD-40524,CUST-10409,PROD-11194,2025-07-21,Cancelled,14000,10
ORD-40525,CUST-10652,PROD-11928,2025-02-16,In Progress,12542,30
ORD-40526,CUST-10949,PROD-11616,2025-04-16,Returned,5354,28
ORD-40527,CUST-10326,PROD-11088,2025-07-26,Cancelled,18066,5
ORD-40528,CUST-10545,PROD-11648,2024-10-21,Shipped,6959,37
ORD-40529,CUST-10080,PROD-11665,2025-08-19,Shipped,20279,25
ORD-40530,CUST-10673,PROD-11099,2024-12-26,Delivered,12110,38
ORD-40531,CUST-10030,PROD-11214,2024-11-23,Returned,14605,48
ORD-40532,CUST-10458,PROD-11231,2025-06-30,In Progress,22290,19
ORD-40533,CUST-10869,PROD-11214,2025-03-21,Shipped,18714,17
ORD-40534,CUST-10517,PROD-11655,2025-08-04,In Progress,5389,1
ORD-40535,CUST-10589,PROD-11770,2025-07-28,Returned,6073,10
ORD-40536,CUST-10880,PROD-11643,2025-06-19,Shipped,2224,14
ORD-40537,CUST-10013,PROD-11338,2025-07-16,Returned,13180,35
ORD-40538,CUST-10115,PROD-11170,2024-11-29,Returned,8180,37
ORD-40539,CUST-10749,PROD-11901,2025-03-27,Returned,12779,2
ORD-40540,CUST-10754,PROD-11070,2025-05-20,In Progress,8002,42
ORD-40541,CUST-10942,PROD-11663,2024-10-18,Cancelled,17853,27
ORD-40542,CUST-10630,PROD-11386,2024-09-28,Cancelled,15936,16
ORD-40543,CUST-10908,PROD-11246,2024-11-09,Shipped,12372,12
ORD-40544,CUST-10701,PROD-11512,2025-04-04,Returned,16088,42
ORD-40545,CUST-10191,PROD-11994,2025-01-10,Returned,11514,23
ORD-40546,CUST-10888,PROD-11064,2025-02-25,Shipped,22603,22
ORD-40547,CUST-10332,PROD-11934,2025-07-10,Returned,8459,36
ORD-40548,CUST-10506,PROD-11085,2025-05-04,Delivered,23930,24
ORD-40549,CUST-10323,PROD-11315,2025-06-06,Cancelled,13809,3
ORD-40550,CUST-10356,PROD-11519,2025-05-14,Returned,9711,27
ORD-40551,CUST-10412,PROD-11662,2025-01-25,Returned,15144,9
ORD-40552,CUST-10471,PROD-11604,2025-07-03,Shipped,1338,29
ORD-40553,CUST-10906,PROD-11751,2025-04-16,Cancelled,9881,49
ORD-40554,CUST-10622,PROD-11036,2024-12-01,Returned,2941,2
ORD-40555,CUST-10371,PROD-11623,2025-07-20,Shipped,21634,10
ORD-40556,CUST-10043,PROD-11424,2025-06-05,Returned,7198,10
ORD-40557,CUST-10099,PROD-11838,2025-02-26,Cancelled,18704,20
ORD-40558,CUST-10573,PROD-11085,2024-09-27,In Progress,21124,17
ORD-40559,CUST-10558,PROD-11994,2025-08-04,Returned,6697,32
ORD-40560,CUST-10682,PROD-11238,2024-11-05,Returned,9028,39
ORD-40561,CUST-10401,PROD-11425,2025-08-30,Shipped,7207,47
ORD-40562,CUST-10854,PROD-11136,2025-07-06,Delivered,11416,24
ORD-40563,CUST-10734,PROD-11691,2025-05-20,Shipped,19917,37
ORD-40564,CUST-10590,PROD-11128,2025-02-20,Shipped,4883,39
ORD-40565,CUST-10433,PROD-11971,2025-06-10,Cancelled,11187,31
ORD-40566,CUST-10119,PROD-11823,2025-07-30,In Progress,21136,8
ORD-40567,CUST-10220,PROD-11004,2025-05-04,In Progress,9304,39
ORD-40568,CUST-10584,PROD-11294,2025-02-04,In Progress,17940,36
ORD-40569,CUST-10370,PROD-11890,2025-03-09,Shipped,5816,24
ORD-40570,CUST-10026,PROD-11062,2024-10-04,In Progress,1517,45
ORD-40571,CUST-10842,PROD-11695,2025-06-18,In Progress,4341,1
ORD-40572,CUST-10413,PROD-11768,2025-05-13,Delivered,9559,36
ORD-40573,CUST-10218,PROD-11505,2025-05-19,Shipped,22913,42
ORD-40574,CUST-10002,PROD-11370,2024-10-03,Delivered,18298,29
ORD-40575,CUST-10732,PROD-11635,2025-06-12,Returned,11609,8
ORD-40576,CUST-10098,PROD-11258,2025-07-06,Delivered,12133,6
ORD-40577,CUST-10575,PROD-11128,2024-12-21,Shipped,5804,40
ORD-40578,CUST-10086,PROD-11264,2025-01-05,Cancelled,15161,46
ORD-40579,CUST-10830,PROD-11877,2024-09-04,Returned,7455,10
ORD-40580,CUST-10406,PROD-11244,2025-06-03,In Progress,24386,5
ORD-40581,CUST-10862,PROD-11020,2024-12-29,Returned,9151,1
ORD-40582,CUST-10122,PROD-11700,2024-09-06,Cancelled,20832,43
ORD-40583,CUST-10235,PROD-11941,2024-11-01,Shipped,8147,36
ORD-40584,CUST-10015,PROD-11795,2024-09-18,Shipped,5741,49
ORD-40585,CUST-10207,PROD-11393,2025-07-20,Returned,19513,38
ORD-40586,CUST-10627,PROD-11276,2025-02-11,In Progress,12939,27
ORD-40587,CUST-10362,PROD-11031,2024-09-05,Shipped,19858,7
ORD-40588,CUST-10363,PROD-11821,2024-12-16,Shipped,1211,43
ORD-40589,CUST-10267,PROD-11451,2024-11-17,Returned,10577,42
ORD-40590,CUST-10741,PROD-11147,2025-07-07,Returned,21083,29
ORD-40591,CUST-10094,PROD-11763,2024-11-11,In Progress,22262,45
ORD-40592,CUST-10217,PROD-11194,2024-12-28,Delivered,16837,20
ORD-40593,CUST-10261,PROD-11769,2025-03-04,Returned,15198,30
ORD-40594,CUST-10697,PROD-11314,2025-04-23,Delivered,1731,44
ORD-40595,CUST-10089,PROD-11887,2025-01-21,Delivered,3101,48
ORD-40596,CUST-10644,PROD-11466,2025-07-28,In Progress,7992,33
ORD-40597,CUST-10211,PROD-11757,2025-05-21,Shipped,21523,15
ORD-40598,CUST-10715,PROD-11623,2025-02-03,Delivered,24254,38
ORD-40599,CUST-10826,PROD-11947,2025-06-01,Shipped,24119,43
ORD-40600,CUST-10585,PROD-11858,2025-04-23,Returned,19856,45
ORD-40601,CUST-10272,PROD-11837,2025-08-28,Cancelled,16522,22
ORD-40602,CUST-10455,PROD-11765,2024-09-12,Cancelled,2044,9
ORD-40603,CUST-10308,PROD-11961,2025-02-09,Returned,24438,50
ORD-40604,CUST-10368,PROD-11020,2025-08-20,Returned,1127,28
ORD-40605,CUST-10937,PROD-11684,2024-09-12,Delivered,16496,37
ORD-40606,CUST-10953,PROD-11197,2024-10-16,Returned,3846,28
ORD-40607,CUST-10090,PROD-11113,2024-12-24,Returned,5004,40
ORD-40608,CUST-10731,PROD-11014,2025-01-11,Cancelled,16429,23
ORD-40609,CUST-10748,PROD-11669,2024-12-11,Cancelled,11170,9
ORD-40610,CUST-10027,PROD-11209,2024-11-06,Shipped,14260,29
ORD-40611,CUST-10263,PROD-11744,2025-01-14,Delivered,19582,36
ORD-40612,CUST-10871,PROD-11643,2025-04-20,In Progress,15903,44
ORD-40613,CUST-10087,PROD-11910,2025-06-29,Delivered,18572,41
ORD-40614,CUST-10536,PROD-11548,2025-08-23,In Progress,22764,10
ORD-40615,CUST-10228,PROD-11099,2025-02-27,Delivered,2480,37
ORD-40616,CUST-10494,PROD-11008,2024-11-24,Delivered,11334,16
ORD-40617,CUST-10471,PROD-11502,2024-12-28,In Progress,6686,46
ORD-40618,CUST-10016,PROD-11429,2024-09-28,Cancelled,2769,32
ORD-40619,CUST-10986,PROD-11380,2025-08-13,Shipped,3927,14
ORD-40620,CUST-10446,PROD-11330,2024-09-03,Shipped,11456,16
ORD-40621,CUST-10430,PROD-11349,2025-06-05,Shipped,11210,34
ORD-40622,CUST-10659,PROD-11174,2025-06-16,Cancelled,11054,27
ORD-40623,CUST-10629,PROD-11629,2025-05-24,Delivered,16493,10
ORD-40624,CUST-10336,PROD-11369,2025-06-24,Delivered,23743,37
ORD-40625,CUST-10288,PROD-11184,2025-02-01,Returned,8072,7
ORD-40626,CUST-10186,PROD-11364,2025-03-02,Cancelled,22030,5
ORD-40627,CUST-10528,PROD-11369,2024-12-22,Shipped,1383,36
ORD-40628,CUST-10628,PROD-11994,2024-10-21,Cancelled,16558,17
ORD-40629,CUST-10187,PROD-11355,2025-03-31,Returned,15028,8
ORD-40630,CUST-10231,PROD-11759,2025-01-23,Delivered,23253,36
ORD-40631,CUST-10082,PROD-11872,2025-05-20,Returned,12242,24
ORD-40632,CUST-10225,PROD-11311,2025-04-05,Shipped,9066,41
ORD-40633,CUST-10961,PROD-11324,2024-11-06,Delivered,6513,49
ORD-40634,CUST-10811,PROD-11190,2024-11-06,Delivered,19826,24
ORD-40635,CUST-10723,PROD-11814,2024-10-24,Delivered,3004,32
ORD-40636,CUST-10564,PROD-11050,2024-09-23,Cancelled,5469,40
ORD-40637,CUST-10616,PROD-11559,2025-04-17,In Progress,5133,28
ORD-40638,CUST-10079,PROD-11546,2025-02-05,Delivered,6873,31
ORD-40639,CUST-10920,PROD-11932,2025-01-02,Delivered,13521,32
ORD-40640,CUST-10928,PROD-11752,2024-10-29,Shipped,12478,29
ORD-40641,CUST-10171,PROD-11447,2024-11-30,Cancelled,21452,42
ORD-40642,CUST-10392,PROD-11351,2025-07-07,In Progress,10458,38
ORD-40643,CUST-10185,PROD-11522,2025-04-12,Shipped,3225,30
ORD-40644,CUST-10292,PROD-11167,2025-03-10,Returned,17945,37
ORD-40645,CUST-10902,PROD-11323,2024-11-17,Shipped,16714,30
ORD-40646,CUST-10845,PROD-11553,2025-08-03,Returned,8922,12
ORD-40647,CUST-10818,PROD-11094,2024-12-09,Returned,20500,29
ORD-40648,CUST-10697,PROD-11447,2025-04-05,Returned,14026,41
ORD-40649,CUST-10600,PROD-11765,2024-12-26,Cancelled,7393,11
ORD-40650,CUST-10095,PROD-11274,2025-08-26,Returned,19097,40
ORD-40651,CUST-10665,PROD-11229,2025-06-23,Cancelled,3800,26
ORD-40652,CUST-10561,PROD-11736,2025-03-15,In Progress,19605,31
ORD-40653,CUST-10812,PROD-11290,2025-05-05,Delivered,12215,7
ORD-40654,CUST-10472,PROD-11341,2024-10-27,Returned,24224,5
ORD-40655,CUST-10270,PROD-11126,2024-11-28,Delivered,11218,29
ORD-40656,CUST-10931,PROD-11034,2025-06-17,Cancelled,10938,46
ORD-40657,CUST-10092,PROD-11564,2025-05-15,Cancelled,17013,14
ORD-40658,CUST-10984,PROD-11803,2025-08-28,Returned,23783,8
ORD-40659,CUST-10292,PROD-11234,2024-12-16,Returned,22877,12
ORD-40660,CUST-10911,PROD-11025,2025-03-12,Returned,17520,21
ORD-40661,CUST-10113,PROD-11285,2025-05-10,Cancelled,12607,11
ORD-40662,CUST-10424,PROD-11177,2025-04-09,In Progress,24340,14
ORD-40663,CUST-10705,PROD-11968,2025-02-12,In Progress,1323,47
ORD-40664,CUST-10078,PROD-11208,2024-10-17,Shipped,15433,24
ORD-40665,CUST-10715,PROD-11440,2025-01-14,Delivered,5591,46
ORD-40666,CUST-10053,PROD-11485,2025-05-02,Shipped,11367,27
ORD-40667,CUST-10980,PROD-11790,2024-10-13,Delivered,21480,12
ORD-40668,CUST-10834,PROD-11266,2025-08-18,In Progress,22324,20
ORD-40669,CUST-10241,PROD-11172,2024-12-31,Cancelled,18013,41
ORD-40670,CUST-10593,PROD-11117,2024-09-23,Delivered,16847,24
ORD-40671,CUST-10640,PROD-11195,2024-09-11,Shipped,3406,8
ORD-40672,CUST-10013,PROD-11959,2025-04-19,Cancelled,3330,21
ORD-40673,CUST-10396,PROD-11790,2025-03-21,In Progress,8609,17
ORD-40674,CUST-10794,PROD-11686,2025-04-09,Shipped,20779,14
ORD-40675,CUST-10989,PROD-11304,2024-11-12,Cancelled,8204,19
ORD-40676,CUST-10137,PROD-11633,2025-03-15,Delivered,20060,11
ORD-40677,CUST-10150,PROD-11291,2025-03-04,Cancelled,5020,45
ORD-40678,CUST-10364,PROD-11948,2025-07-21,Shipped,2321,45
ORD-40679,CUST-10674,PROD-11061,2025-05-21,Shipped,3256,39
ORD-40680,CUST-10051,PROD-11429,2025-06-28,Cancelled,17846,31
ORD-40681,CUST-10467,PROD-11618,2024-09-11,Returned,21649,24
ORD-40682,CUST-10793,PROD-11175,2024-12-04,Delivered,13095,13
ORD-40683,CUST-10749,PROD-11385,2025-04-25,Delivered,21080,39
ORD-40684,CUST-10777,PROD-11072,2024-09-28,In Progress,15351,27
ORD-40685,CUST-10787,PROD-11904,2024-10-12,Returned,3466,7
ORD-40686,CUST-10888,PROD-11531,2025-02-04,Returned,18317,3
ORD-40687,CUST-10610,PROD-11524,2025-07-10,In Progress,17635,22
ORD-40688,CUST-10408,PROD-11453,2025-02-18,Delivered,18315,5
ORD-40689,CUST-10673,PROD-11706,2025-05-06,In Progress,8013,37
ORD-40690,CUST-10305,PROD-11747,2025-02-12,Returned,20609,45
ORD-40691,CUST-10242,PROD-11765,2025-06-14,Returned,13344,26
ORD-40692,CUST-10391,PROD-11603,2024-10-27,Returned,11407,16
ORD-40693,CUST-10085,PROD-11446,2024-11-05,In Progress,10408,46
ORD-40694,CUST-10371,PROD-11540,2024-11-06,Shipped,8286,18
ORD-40695,CUST-10352,PROD-11882,2024-10-28,Cancelled,22969,23
ORD-40696,CUST-10321,PROD-11547,2025-01-02,Shipped,22859,50
ORD-40697,CUST-10269,PROD-11970,2025-01-25,In Progress,4390,18
ORD-40698,CUST-10421,PROD-11973,2025-08-04,Delivered,10710,4
ORD-40699,CUST-10877,PROD-11415,2025-03-14,In Progress,12610,10
ORD-40700,CUST-10216,PROD-11770,2024-09-03,In Progress,16088,23
ORD-40701,CUST-10305,PROD-11296,2025-06-24,Delivered,23285,48
ORD-40702,CUST-10720,PROD-11735,2025-07-20,Delivered,21495,19
ORD-40703,CUST-10666,PROD-11869,2025-06-09,Delivered,19663,9
ORD-40704,CUST-10652,PROD-11010,2024-10-21,In Progress,22115,11
ORD-40705,CUST-10744,PROD-11654,2024-11-10,In Progress,21402,46
ORD-40706,CUST-10138,PROD-11667,2025-06-27,Cancelled,1061,2
ORD-40707,CUST-10551,PROD-11472,2025-01-09,Delivered,6282,1
ORD-40708,CUST-10304,PROD-11106,2024-09-16,Cancelled,2984,36
ORD-40709,CUST-10089,PROD-11514,2025-03-20,Cancelled,20936,45
ORD-40710,CUST-10280,PROD-11693,2024-11-19,In Progress,12235,34
ORD-40711,CUST-10440,PROD-11161,2025-02-16,Shipped,19622,40
ORD-40712,CUST-10254,PROD-11668,2024-10-26,In Progress,15384,2
ORD-40713,CUST-10128,PROD-11955,2025-02-09,Returned,21586,10
ORD-40714,CUST-10598,PROD-11112,2024-09-14,Delivered,13329,50
ORD-40715,CUST-10012,PROD-11832,2024-10-02,Returned,5713,10
ORD-40716,CUST-10271,PROD-11327,2025-08-01,Shipped,11538,39
ORD-40717,CUST-10392,PROD-11653,2025-04-20,Delivered,11014,19
ORD-40718,CUST-10493,PROD-11351,2025-06-07,Delivered,3487,26
ORD-40719,CUST-10553,PROD-11123,2025-07-19,Delivered,22968,11
ORD-40720,CUST-10077,PROD-11185,2024-12-13,Returned,19049,35
ORD-40721,CUST-10425,PROD-11222,2025-02-03,Cancelled,15491,6
ORD-40722,CUST-10501,PROD-11183,2024-10-02,Cancelled,23449,8
ORD-40723,CUST-10435,PROD-11230,2025-01-26,Shipped,19293,30
ORD-40724,CUST-10070,PROD-11635,2025-04-19,Returned,15778,12
ORD-40725,CUST-10779,PROD-11214,2025-03-09,Shipped,7532,20
ORD-40726,CUST-10947,PROD-11729,2025-05-19,In Progress,1263,30
ORD-40727,CUST-10562,PROD-11458,2025-05-25,Cancelled,6276,29
ORD-40728,CUST-10620,PROD-11219,2024-12-23,In Progress,1965,27
ORD-40729,CUST-10280,PROD-11502,2025-07-06,Shipped,17741,13
ORD-40730,CUST-10604,PROD-11303,2025-08-30,Returned,22490,27
ORD-40731,CUST-10508,PROD-11475,2025-04-14,Shipped,9616,4
ORD-40732,CUST-10137,PROD-11254,2025-08-09,Returned,6798,40
ORD-40733,CUST-10968,PROD-11173,2025-08-25,Delivered,10093,19
