NPS_ID,Customer Feedback,Survey Score,Incident ID,Return_ID,Customer_ID,Survey Date,Channel,Region,Surveyor / Agent
NPS-90910,"Great support, quick resolution",6,SR-80346,RET-50194,CUST-10545,2025-03-08,Phone,Asia-Pacific,Dale West
NPS-90911,Excellent delivery experience,6,SR-81516,RET-50152,CUST-10653,2025-01-12,In-store,Asia-Pacific,Brittany Hamilton
NPS-90912,Would definitely recommend,7,SR-83729,RET-50104,CUST-10824,2025-07-09,SMS,Europe,Tammy Jones
NPS-90913,"Great support, quick resolution",6,SR-81226,RET-50303,CUST-10481,2025-08-16,Web App,Europe,Megan Martin
NPS-90914,Would definitely recommend,9,SR-82048,RET-50180,CUST-10592,2025-05-01,SMS,Middle East,Michael Dunn MD
NPS-90915,"Great support, quick resolution",9,SR-80707,RET-50152,CUST-10831,2025-04-27,Phone,Europe,Miss Stephanie Mitchell
NPS-90916,Product setup was confusing,5,SR-83766,RET-50555,CUST-10014,2025-08-24,In-store,Asia-Pacific,Spencer Sanchez
NPS-90917,Average service,7,SR-80923,RET-50497,CUST-10613,2025-04-04,Web App,Europe,Philip Ramos DDS
NPS-90918,Product setup was confusing,1,SR-81394,RET-50848,CUST-10082,2025-08-20,In-store,Asia-Pacific,Claudia Hancock
NPS-90919,"Great support, quick resolution",4,SR-84618,RET-50511,CUST-10520,2025-02-28,Web App,Latin America,Heather Hodges
NPS-90920,Would definitely recommend,10,SR-83090,RET-50710,CUST-10946,2025-06-30,Phone,Europe,Jessica Ball
NPS-90921,"Great support, quick resolution",4,SR-82154,RET-50282,CUST-10466,2025-06-18,Email,North America,Michael Keith
NPS-90922,Average service,8,SR-81178,RET-50502,CUST-10776,2025-02-21,Email,North America,David Evans
NPS-90923,Product setup was confusing,2,SR-84813,RET-50801,CUST-10994,2025-03-30,Phone,Latin America,Pamela Smith
NPS-90924,Product setup was confusing,2,SR-84200,RET-50134,CUST-10302,2025-07-28,Email,Europe,Ronald Robbins
NPS-90925,Excellent delivery experience,3,SR-82023,RET-50795,CUST-10708,2025-05-04,Email,Europe,Tara King
NPS-90926,Excellent delivery experience,7,SR-83136,RET-50585,CUST-10455,2025-02-04,Email,Middle East,Autumn Gray
NPS-90927,"Great support, quick resolution",6,SR-83183,RET-50608,CUST-10338,2025-07-26,Email,Europe,James Tran
NPS-90928,"Great support, quick resolution",1,SR-84574,RET-50126,CUST-10402,2025-05-11,Email,Middle East,Shelia Evans
NPS-90929,Would definitely recommend,5,SR-84220,RET-50582,CUST-10290,2025-05-24,In-store,Latin America,Robert Wilson
NPS-90930,Would definitely recommend,1,SR-81192,RET-50103,CUST-10722,2025-04-14,Email,Europe,Kelsey Summers
NPS-90931,Average service,8,SR-81698,RET-50372,CUST-10426,2025-02-07,In-store,North America,Sheila Daniel
NPS-90932,Excellent delivery experience,4,SR-80804,RET-50446,CUST-10035,2025-04-02,In-store,Latin America,Robert Gilbert
NPS-90933,"Great support, quick resolution",10,SR-83907,RET-50711,CUST-10364,2025-06-12,In-store,North America,Donald Clements
NPS-90934,Excellent delivery experience,0,SR-83401,RET-50629,CUST-10283,2025-02-15,In-store,Middle East,April Zimmerman
NPS-90935,Average service,7,SR-84613,RET-50163,CUST-10414,2025-05-24,Web App,Europe,Heather Herring
NPS-90936,Product setup was confusing,5,SR-82291,RET-50687,CUST-10372,2025-03-23,SMS,Europe,Adam Gonzalez
NPS-90937,Excellent delivery experience,7,SR-82753,RET-50907,CUST-10628,2025-07-01,Email,North America,Brooke Anderson
NPS-90938,Would definitely recommend,9,SR-81975,RET-50287,CUST-10367,2025-08-07,In-store,Latin America,Christopher Drake
NPS-90939,Average service,3,SR-84750,RET-50117,CUST-10885,2025-07-14,Email,Europe,Tanya Bennett
NPS-90940,Excellent delivery experience,2,SR-83512,RET-50534,CUST-10748,2025-06-07,Phone,Europe,Priscilla Lee
NPS-90941,Average service,5,SR-80048,RET-50768,CUST-10913,2025-04-23,Phone,Europe,Amber Thomas
NPS-90942,Product setup was confusing,4,SR-84288,RET-50725,CUST-10212,2025-01-07,Phone,Middle East,Terry Cuevas
NPS-90943,Product setup was confusing,9,SR-84001,RET-50039,CUST-10749,2025-01-29,Web App,North America,Mary Harris
NPS-90944,Product setup was confusing,7,SR-81941,RET-50460,CUST-10676,2025-07-07,Email,Asia-Pacific,Megan Powell
NPS-90945,Average service,9,SR-83042,RET-50861,CUST-10581,2025-04-19,Email,North America,Mariah Pham
NPS-90946,Product setup was confusing,6,SR-83709,RET-50358,CUST-10608,2025-05-18,Email,Europe,Michelle Harris
NPS-90947,Average service,6,SR-84560,RET-50950,CUST-10508,2025-01-13,SMS,Middle East,William Logan
NPS-90948,Product setup was confusing,7,SR-81899,RET-50135,CUST-10529,2025-06-16,In-store,North America,Justin Newman
NPS-90949,Would definitely recommend,0,SR-81586,RET-50342,CUST-10200,2025-02-14,SMS,Asia-Pacific,Jonathan White
NPS-90950,Would definitely recommend,5,SR-80764,RET-50835,CUST-10693,2025-07-25,Web App,North America,Shane Ward
NPS-90951,"Great support, quick resolution",5,SR-80168,RET-50421,CUST-10437,2025-03-23,SMS,Middle East,Jason Collins
NPS-90952,"Great support, quick resolution",9,SR-80429,RET-50194,CUST-10739,2025-05-16,Phone,Middle East,Michael Mitchell
NPS-90953,Average service,0,SR-83090,RET-50516,CUST-10248,2025-04-06,In-store,Middle East,Jon Figueroa
NPS-90954,Would definitely recommend,7,SR-80603,RET-50664,CUST-10729,2025-08-28,Phone,Latin America,Amy Myers
NPS-90955,Average service,1,SR-80621,RET-50091,CUST-10394,2025-04-21,SMS,Latin America,Jonathon Butler
NPS-90956,Would definitely recommend,9,SR-80241,RET-50191,CUST-10283,2025-06-13,Web App,North America,Teresa Joseph
NPS-90957,Product setup was confusing,8,SR-84312,RET-50063,CUST-10538,2025-01-07,Web App,Middle East,Jesse Kemp
NPS-90958,Would definitely recommend,9,SR-82284,RET-50538,CUST-10464,2025-01-14,Web App,Latin America,Olivia Watkins
NPS-90959,Would definitely recommend,5,SR-83166,RET-50876,CUST-10700,2025-03-22,Web App,Europe,Evelyn Davis
NPS-90960,Excellent delivery experience,5,SR-80937,RET-50623,CUST-10454,2025-03-14,Phone,North America,Richard Robinson
NPS-90961,Average service,2,SR-82333,RET-50951,CUST-10621,2025-04-08,SMS,Asia-Pacific,Jeffery Stephens
NPS-90962,Average service,4,SR-81889,RET-50869,CUST-10038,2025-08-17,SMS,Latin America,Angela Maldonado
NPS-90963,Product setup was confusing,7,SR-80666,RET-50080,CUST-10623,2025-05-15,Email,Middle East,Ashley Ford MD
NPS-90964,"Great support, quick resolution",7,SR-82812,RET-50931,CUST-10162,2025-08-30,Phone,Asia-Pacific,Sarah Russell
NPS-90965,Would definitely recommend,8,SR-81691,RET-50907,CUST-10357,2025-07-20,SMS,Europe,Ralph Andrews
NPS-90966,Excellent delivery experience,1,SR-83611,RET-50335,CUST-10584,2025-06-07,SMS,Europe,Ralph Mcdaniel
NPS-90967,Product setup was confusing,9,SR-84216,RET-50900,CUST-10168,2025-01-19,Phone,North America,Anna Mcgee
NPS-90968,Excellent delivery experience,5,SR-81014,RET-50106,CUST-10478,2025-05-04,Web App,Asia-Pacific,Anna Rivera
NPS-90969,Excellent delivery experience,9,SR-84784,RET-50363,CUST-10375,2025-03-17,In-store,North America,Veronica Mccarthy
NPS-90970,Excellent delivery experience,1,SR-82250,RET-50847,CUST-10090,2025-02-26,In-store,Europe,Ann Joseph
NPS-90971,Average service,4,SR-82228,RET-50073,CUST-10543,2025-05-23,In-store,Latin America,Aaron Reed
NPS-90972,Excellent delivery experience,2,SR-80028,RET-50201,CUST-10916,2025-01-13,SMS,Middle East,Paul King
NPS-90973,Would definitely recommend,1,SR-82011,RET-50031,CUST-10213,2025-07-04,Phone,Europe,Jamie Duncan
NPS-90974,Excellent delivery experience,5,SR-81272,RET-50957,CUST-10116,2025-01-01,Email,Europe,Deanna Young
NPS-90975,Excellent delivery experience,9,SR-83183,RET-50594,CUST-10634,2025-01-05,Web App,Middle East,Kenneth Martinez
NPS-90976,"Great support, quick resolution",4,SR-81551,RET-50040,CUST-10534,2025-05-03,SMS,Europe,David Hunter
NPS-90977,Would definitely recommend,1,SR-83474,RET-50687,CUST-10329,2025-03-10,Email,Latin America,Amanda Solomon
NPS-90978,Product setup was confusing,5,SR-84304,RET-50989,CUST-10857,2025-05-28,Phone,North America,Scott Harvey
NPS-90979,Product setup was confusing,0,SR-83248,RET-50683,CUST-10659,2025-05-20,Web App,Europe,Joshua Stephens
NPS-90980,Would definitely recommend,3,SR-82906,RET-50511,CUST-10036,2025-07-02,In-store,Europe,Mrs. Abigail Jackson
NPS-90981,Would definitely recommend,1,SR-80646,RET-50076,CUST-10021,2025-01-18,Phone,North America,Angel Morris
NPS-90982,Excellent delivery experience,3,SR-81489,RET-50836,CUST-10905,2025-06-29,Email,Asia-Pacific,Anthony Ellis
NPS-90983,Product setup was confusing,10,SR-80209,RET-50668,CUST-10790,2025-04-22,In-store,North America,Amanda Clark
NPS-90984,Would definitely recommend,9,SR-84737,RET-50100,CUST-10169,2025-08-01,SMS,Asia-Pacific,Audrey Lowery
NPS-90985,Average service,8,SR-83551,RET-50419,CUST-10311,2025-03-06,Web App,North America,Lauren Fisher
NPS-90986,Would definitely recommend,7,SR-84369,RET-50212,CUST-10414,2025-04-09,Email,Latin America,Michael Delacruz
NPS-90987,Product setup was confusing,7,SR-83139,RET-50783,CUST-10899,2025-07-25,SMS,Middle East,Lucas Griffin Jr.
NPS-90988,Would definitely recommend,6,SR-81071,RET-50258,CUST-10521,2025-01-19,In-store,North America,Brittany Spence
NPS-90989,Excellent delivery experience,4,SR-80235,RET-50585,CUST-10838,2025-01-12,Web App,North America,Anthony Watson
NPS-90990,"Great support, quick resolution",8,SR-83037,RET-50710,CUST-10435,2025-07-08,SMS,North America,James Day
NPS-90991,"Great support, quick resolution",6,SR-83234,RET-50392,CUST-10101,2025-03-09,In-store,Latin America,Dr. Justin Hartman
NPS-90992,Excellent delivery experience,8,SR-83539,RET-50144,CUST-10547,2025-01-16,In-store,Europe,John Rogers
NPS-90993,Would definitely recommend,9,SR-82711,RET-50413,CUST-10937,2025-07-11,SMS,Latin America,Kathy Jacobs
NPS-90994,Product setup was confusing,6,SR-80648,RET-50837,CUST-10683,2025-06-21,In-store,Asia-Pacific,Jessica Chambers
NPS-90995,Would definitely recommend,7,SR-81185,RET-50594,CUST-10530,2025-04-25,Phone,Europe,Lisa Cook
NPS-90996,Would definitely recommend,3,SR-84690,RET-50446,CUST-10928,2025-04-09,Email,Latin America,James Gomez
NPS-90997,Product setup was confusing,1,SR-84294,RET-50541,CUST-10089,2025-02-20,Web App,North America,Claudia White
NPS-90998,"Great support, quick resolution",0,SR-84573,RET-50374,CUST-10809,2025-08-15,In-store,North America,Jade Kirby
NPS-90999,Would definitely recommend,9,SR-83710,RET-50411,CUST-10300,2025-07-27,Web App,Middle East,Timothy Baker
NPS-91000,Product setup was confusing,5,SR-81714,RET-50834,CUST-10989,2025-06-24,In-store,Europe,Daniel Carter
